payment_id,order_id,payment_date,payment_method,amount,currency
PAY002094,ORD003262,2024-01-06,Wallet,2563.8,INR
PAY002095,ORD001107,1987/11/28,Debit Card,500.52,USD
PAY002096,ORD003659,1978/07/08,Debit Card,2875.51,GBP
PAY002097,ORD001760,2023-11-26,Net Banking,147.97,GBP
PAY002098,ORD004743,2024-04-27,Net Banking,1284.66,GBP
PAY002099,ORD001886,2024-10-21,Debit Card,553.56,INR
PAY002100,ORD002194,2023-04-03,Debit Card,,INR
PAY002101,ORD003152,2024-02-04,Credit Card,2599.32,USD
PAY002102,ORD000885,2023-02-09,Credit Card,2695.83,EUR
PAY002103,ORD003531,2023-06-08,Credit Card,423.08,GBP
PAY002104,ORD002987,2024-05-05,Debit Card,4715.41,GBP
PAY002105,ORD000145,2024-04-05,Debit Card,200.97,GBP
PAY002106,ORD000828,2023-11-07,Credit Card,1446.65,GBP
PAY002107,ORD002305,2022-11-30,Credit Card,2737.18,INR
PAY002108,ORD001471,2025-08-05,UPI,2973.47,USD
PAY002109,ORD004601,2024-06-02,UPI,798.62,USD
PAY002110,ORD003204,1983/04/08,Net Banking,1502.1,INR
PAY002111,ORD000055,2008/07/10,Wallet,2249.09,INR
PAY002112,ORD002152,2025-06-19,Net Banking,4393.25,EUR
PAY002113,ORD004588,2025-04-03,UPI,1818.98,USD
PAY002114,ORD000768,2023-06-26,Debit Card,,EUR
PAY002115,ORD000706,2024-05-31,Wallet,3002.27,INR
PAY002116,ORD000554,2023-10-12,UPI,3489.07,INR
PAY002117,ORD001340,2024-03-31,Wallet,1718.12,USD
PAY002118,ORD003789,2024-07-05,Net Banking,2989.67,GBP
PAY002119,ORD002095,2025-05-26,Wallet,1493.25,EUR
PAY002120,ORD001469,2024-08-02,Credit Card,1640.13,EUR
PAY002121,ORD004535,2025-03-16,Debit Card,2344.06,INR
PAY002122,ORD003407,2024-05-18,Net Banking,,USD
PAY002123,ORD000511,2023-05-26,Wallet,4874.94,INR
PAY002124,ORD002870,2025-04-05,Credit Card,2669.41,EUR
PAY002125,ORD003221,2023-09-04,UPI,4123.97,INR
PAY002126,ORD002771,2023-04-23,Net Banking,3589.57,EUR
PAY002127,ORD002904,2024-09-10,Wallet,1117.51,EUR
PAY002128,ORD003912,2023-04-30,Debit Card,4363.46,GBP
PAY002129,ORD002008,2023-04-13,Net Banking,383.02,EUR
PAY002130,ORD001786,2024-04-02,UPI,4450.26,USD
PAY002131,ORD003816,2023-07-12,Debit Card,,GBP
PAY002132,ORD002358,2023-03-11,Net Banking,,INR
PAY002133,ORD003163,2022-10-02,Debit Card,510.55,EUR
PAY002134,ORD000826,2025-01-30,Debit Card,3855.45,INR
PAY002135,ORD002007,2024-07-26,Net Banking,1468.72,USD
PAY002136,ORD001769,2024-01-27,Debit Card,848.5,EUR
PAY002137,ORD002324,1986/07/06,Debit Card,3178.5,EUR
PAY002138,ORD004433,2023-11-24,Net Banking,2738.16,GBP
PAY002139,ORD002495,2022-10-26,Credit Card,1939.92,EUR
PAY002140,ORD000162,2023-04-13,Credit Card,3482.77,GBP
PAY002141,ORD000590,2024-10-10,Net Banking,1462.86,GBP
PAY002142,ORD000282,2022-10-15,UPI,4551.26,EUR
PAY002143,ORD000076,1971/04/24,Net Banking,3482.61,INR
PAY002144,ORD003562,2025-06-29,Net Banking,3997.42,USD
PAY002145,ORD000527,2023-09-05,UPI,1149.38,INR
PAY002146,ORD002784,2024-04-05,Debit Card,4582.49,USD
PAY002147,ORD000208,2025-01-01,Wallet,4305.05,EUR
PAY002148,ORD004596,1987/02/05,Credit Card,4835.44,GBP
PAY002149,ORD004842,2003/12/26,Wallet,4646.08,EUR
PAY002150,ORD001560,2024-01-21,Credit Card,188.95,EUR
PAY002151,ORD000234,2024-09-03,Credit Card,3954.79,USD
PAY002152,ORD001665,2023-10-22,UPI,,GBP
PAY002153,ORD003001,2022-12-15,Debit Card,2797.96,INR
PAY002154,ORD003420,2024-07-22,Debit Card,4080.82,USD
PAY002155,ORD001481,2023-06-29,Debit Card,,INR
PAY002156,ORD003130,2024-10-11,Wallet,441.36,GBP
PAY002157,ORD004883,2024-09-02,Debit Card,1039.74,GBP
PAY002158,ORD001628,2024-02-12,UPI,1812.7,USD
PAY002159,ORD003563,2023-06-18,Wallet,2958.4,INR
PAY002160,ORD000063,2010/01/20,Wallet,4628.5,USD
PAY002161,ORD002526,2025-03-02,Credit Card,2114.64,INR
PAY002162,ORD004072,2024-06-15,Wallet,3809.48,INR
PAY002163,ORD000210,2023-08-10,Debit Card,1846.06,INR
PAY002164,ORD000922,1976/10/14,UPI,1454.54,USD
PAY002165,ORD001219,2025-08-17,Net Banking,775.4,EUR
PAY002166,ORD003964,2024-12-14,Wallet,986.34,USD
PAY002167,ORD003567,2022-11-28,Credit Card,2732.76,USD
PAY002168,ORD000094,2023-03-17,Wallet,553.2,GBP
PAY002169,ORD002168,2023-09-29,Wallet,2347.6,INR
PAY002170,ORD003874,2023-11-27,UPI,1098.47,EUR
PAY002171,ORD003397,2025-07-28,UPI,3255.44,GBP
PAY002172,ORD001539,2022-11-03,Credit Card,1088.69,INR
PAY002173,ORD004358,2022-09-30,Net Banking,3493.79,INR
PAY002174,ORD001438,2025-01-07,Debit Card,1292.53,EUR
PAY002175,ORD002680,2024-01-09,UPI,1141.56,USD
PAY002176,ORD001632,2024-12-08,Wallet,1534.06,INR
PAY002177,ORD000847,2023-08-07,UPI,2838.21,USD
PAY002178,ORD001740,2024-02-17,Wallet,873.8,INR
PAY002179,ORD001650,2024-12-24,Debit Card,4112.7,USD
PAY002180,ORD002351,2022-11-11,UPI,2077.45,GBP
PAY002181,ORD001751,2023-05-06,Debit Card,,GBP
PAY002182,ORD003862,2023-12-13,Debit Card,2936.05,GBP
PAY002183,ORD001371,2024-01-04,Credit Card,977.2,INR
PAY002184,ORD001226,2024-07-22,Net Banking,3207.59,GBP
PAY002185,ORD003197,2025-06-17,UPI,2745.28,USD
PAY002186,ORD003704,2022-11-27,Credit Card,2822.7,INR
PAY002187,ORD002434,2023-11-08,UPI,3215.11,INR
PAY002188,ORD003526,1990/01/31,UPI,3746.66,USD
PAY002189,ORD000807,2023-09-09,UPI,4043.15,USD
PAY002190,ORD003126,1996/04/08,Net Banking,363.48,USD
PAY002191,ORD001085,2025-08-19,UPI,2459.13,USD
PAY002192,ORD001049,1978/09/20,Credit Card,3442.98,GBP
PAY002193,ORD000311,2025-05-31,Debit Card,4199.74,EUR
PAY002194,ORD000907,2025-04-16,Credit Card,3873.09,EUR
PAY002195,ORD004197,2023-08-04,Credit Card,228.05,GBP
PAY002196,ORD002878,2025-08-22,Credit Card,1298.55,USD
PAY002197,ORD001394,2022-09-15,Credit Card,1053.65,EUR
PAY002198,ORD002592,2025-03-23,Wallet,1278.68,EUR
PAY002199,ORD001074,1974/09/23,Credit Card,3818.62,EUR
PAY002200,ORD004097,2023-06-04,Debit Card,1223.59,USD
PAY002201,ORD002540,2023-11-23,Net Banking,1436.81,USD
PAY002202,ORD001144,2024-05-23,Net Banking,4123.96,EUR
PAY002203,ORD001208,2023-02-27,Credit Card,615.22,GBP
PAY002204,ORD000756,1991/10/16,UPI,598.91,GBP
PAY002205,ORD000290,2023-09-15,UPI,844.6,EUR
PAY002206,ORD002545,2024-05-13,Wallet,2075.57,USD
PAY002207,ORD004628,2023-11-30,UPI,3971.25,INR
PAY002208,ORD003314,2024-12-03,Net Banking,4254.4,GBP
PAY002209,ORD004726,1986/05/28,Net Banking,3929.96,USD
PAY002210,ORD001894,2022-09-21,Net Banking,4664.76,EUR
PAY002211,ORD000760,2024-05-25,Wallet,,USD
PAY002212,ORD003908,2025-05-09,UPI,3252.0,INR
PAY002213,ORD003900,2024-05-04,Net Banking,1367.93,USD
PAY002214,ORD002466,2023-02-02,Wallet,1131.76,EUR
PAY002215,ORD003667,2022-12-05,Credit Card,393.61,EUR
PAY002216,ORD004684,2023-08-06,Net Banking,4284.89,INR
PAY002217,ORD000811,2024-03-29,Net Banking,3817.62,INR
PAY002218,ORD000885,2023-07-30,UPI,2935.05,USD
PAY002219,ORD002894,2023-06-21,Credit Card,3592.61,EUR
PAY002220,ORD000945,2024-04-10,Wallet,1498.6,INR
PAY002221,ORD004248,2023-06-10,Credit Card,1282.64,GBP
PAY002222,ORD001053,2024-10-18,UPI,4762.98,INR
PAY002223,ORD000943,2023-06-08,Credit Card,4987.41,GBP
PAY002224,ORD004853,2023-11-05,UPI,2905.03,USD
PAY002225,ORD001800,2025-01-05,Debit Card,1748.54,GBP
PAY002226,ORD000126,2024-10-16,Credit Card,269.16,GBP
PAY002227,ORD000487,2022-08-29,Credit Card,2165.48,GBP
PAY002228,ORD001431,2024-02-29,Net Banking,1288.97,USD
PAY002229,ORD003843,2023-03-12,Credit Card,2343.09,USD
PAY002230,ORD004995,2024-12-27,UPI,1551.32,USD
PAY002231,ORD003438,2000/10/21,UPI,2572.05,GBP
PAY002232,ORD001099,2024-05-05,Net Banking,2030.31,USD
PAY002233,ORD003599,2024-12-15,UPI,869.92,INR
PAY002234,ORD001727,2025-07-10,Debit Card,904.82,EUR
PAY002235,ORD004622,1992/08/19,Net Banking,3127.23,USD
PAY002236,ORD004521,2024-02-21,Debit Card,28.05,EUR
PAY002237,ORD001116,2024-05-13,Credit Card,3092.94,EUR
PAY002238,ORD002937,2024-03-24,UPI,3380.43,EUR
PAY002239,ORD001127,2025-01-15,UPI,227.03,EUR
PAY002240,ORD004715,2023-02-20,UPI,1776.97,USD
PAY002241,ORD002326,2024-02-06,UPI,45.16,GBP
PAY002242,ORD003250,2025-07-14,UPI,3436.39,INR
PAY002243,ORD001966,2023-03-18,Credit Card,795.6,GBP
PAY002244,ORD004725,2025-08-07,Debit Card,4142.14,USD
PAY002245,ORD000618,2023-05-16,Credit Card,3160.72,GBP
PAY002246,ORD002212,2025-06-18,Net Banking,520.29,INR
PAY002247,ORD002401,2023-06-01,Net Banking,1034.71,EUR
PAY002248,ORD004497,2025-08-24,UPI,4871.99,USD
PAY002249,ORD001496,2025-07-02,Credit Card,2280.97,EUR
PAY002250,ORD000343,2025-07-19,Wallet,4272.55,GBP
PAY002251,ORD003087,2025-07-13,Net Banking,3290.95,EUR
PAY002252,ORD001213,1980/09/23,Wallet,3173.85,EUR
PAY002253,ORD001271,2024-08-06,Net Banking,1322.61,USD
PAY002254,ORD001331,2023-09-02,UPI,188.8,INR
PAY002255,ORD002291,2010/05/28,Credit Card,2912.93,INR
PAY002256,ORD001989,2023-04-10,Debit Card,3507.38,GBP
PAY002257,ORD001272,2025-06-19,Credit Card,974.41,EUR
PAY002258,ORD001225,2023-10-16,Wallet,1944.54,GBP
PAY002259,ORD001125,2024-08-10,Debit Card,4549.61,USD
PAY002260,ORD003003,2024-05-29,Credit Card,4371.59,EUR
PAY002261,ORD003414,2025-06-16,Debit Card,3945.44,EUR
PAY002262,ORD002908,2023-05-20,Credit Card,1422.86,GBP
PAY002263,ORD003419,2024-11-01,Credit Card,1739.68,INR
PAY002264,ORD004630,2023-08-27,Wallet,,EUR
PAY002265,ORD002694,2023-05-11,Net Banking,3950.76,USD
PAY002266,ORD004002,2025-03-01,Credit Card,3871.95,INR
PAY002267,ORD004105,2025-08-20,Net Banking,341.91,INR
PAY002268,ORD004906,2024-11-19,Net Banking,1573.08,INR
PAY002269,ORD003171,2024-08-13,Credit Card,297.75,GBP
PAY002270,ORD000771,2023-03-05,Wallet,942.32,INR
PAY002271,ORD002770,2023-10-28,UPI,,USD
PAY002272,ORD002116,2023-03-20,Wallet,3195.07,EUR
PAY002273,ORD002722,2019/08/13,UPI,4113.43,GBP
PAY002274,ORD001333,2024-10-17,Wallet,4182.54,EUR
PAY002275,ORD004382,2023-11-30,UPI,2972.49,USD
PAY002276,ORD002086,2024-11-21,Credit Card,1262.2,GBP
PAY002277,ORD001396,2024-12-07,Net Banking,555.65,INR
PAY002278,ORD001529,2022-09-20,Wallet,4975.49,GBP
PAY002279,ORD000107,2024-11-07,Debit Card,4557.12,INR
PAY002280,ORD000114,2024-12-24,Credit Card,4392.88,USD
PAY002281,ORD000760,2022-12-18,Debit Card,,USD
PAY002282,ORD001382,2024-05-03,Credit Card,3221.07,GBP
PAY002283,ORD003981,2024-12-19,Debit Card,170.1,USD
PAY002284,ORD002333,2023-10-03,Debit Card,321.05,GBP
PAY002285,ORD003276,2024-01-09,Debit Card,1192.1,EUR
PAY002286,ORD003585,2023-10-30,UPI,382.01,EUR
PAY002287,ORD001148,2022-12-26,Net Banking,2368.48,EUR
PAY002288,ORD000095,1979/12/24,Credit Card,162.16,EUR
PAY002289,ORD000240,2005/03/28,Wallet,3361.11,USD
PAY002290,ORD000867,2025-08-08,Debit Card,203.15,USD
PAY002291,ORD000941,2023-06-17,Wallet,600.65,EUR
PAY002292,ORD001545,2023-08-02,Debit Card,1319.05,GBP
PAY002293,ORD003215,2024-08-31,UPI,4512.99,USD
PAY002294,ORD000207,2024-01-20,Credit Card,4679.4,INR
PAY002295,ORD001824,1986/05/08,Credit Card,,EUR
PAY002296,ORD001448,2025-01-29,Debit Card,1969.6,USD
PAY002297,ORD004947,2024-11-21,Credit Card,4672.9,INR
PAY002298,ORD004219,2024-11-09,Net Banking,210.8,USD
PAY002299,ORD004031,2024-08-27,Net Banking,1602.04,GBP
PAY002300,ORD001755,2022-09-02,UPI,3155.53,EUR
PAY002301,ORD004329,2025-05-03,Net Banking,208.2,INR
PAY002302,ORD004302,2023-04-09,Wallet,1347.55,USD
PAY002303,ORD004246,2024-08-27,Wallet,3149.77,INR
PAY002304,ORD000149,2022-09-04,Net Banking,981.35,EUR
PAY002305,ORD004416,2025-01-12,Debit Card,1540.81,EUR
PAY002306,ORD002385,2025-08-25,UPI,4534.21,GBP
PAY002307,ORD002071,2023-03-08,Wallet,1827.28,EUR
PAY002308,ORD003196,2023-07-04,Credit Card,779.67,EUR
PAY002309,ORD004091,2024-09-05,Wallet,1998.76,INR
PAY002310,ORD004659,2023-09-07,Credit Card,4782.83,GBP
PAY002311,ORD002086,2025-07-04,UPI,3168.98,GBP
PAY002312,ORD003309,2022-10-11,Credit Card,2677.93,USD
PAY002313,ORD002403,2025-05-30,Debit Card,4818.35,GBP
PAY002314,ORD001929,2024-01-16,Net Banking,2619.92,EUR
PAY002315,ORD002655,2024-12-26,Net Banking,2014.01,USD
PAY002316,ORD000919,2024-02-25,Wallet,1876.35,GBP
PAY002317,ORD003949,2023-12-04,Wallet,2876.55,GBP
PAY002318,ORD004583,2023-04-09,Wallet,3169.99,INR
PAY002319,ORD002019,2024-09-07,UPI,328.5,GBP
PAY002320,ORD000185,2023-10-06,UPI,1668.96,EUR
PAY002321,ORD002382,2022-12-27,Debit Card,3456.64,GBP
PAY002322,ORD003641,2024-11-12,Debit Card,1067.63,EUR
PAY002323,ORD001894,2024-11-20,Credit Card,4375.78,USD
PAY002324,ORD004300,1971/10/19,Wallet,111.29,EUR
PAY002325,ORD003490,2024-05-18,Debit Card,3243.33,EUR
PAY002326,ORD003728,1990/03/15,Wallet,829.85,USD
PAY002327,ORD000398,2024-12-29,Net Banking,3956.31,INR
PAY002328,ORD004837,2023-10-09,Wallet,4854.32,GBP
PAY002329,ORD001759,2008/03/18,Debit Card,1636.4,USD
PAY002330,ORD002562,2024-03-18,Debit Card,907.94,EUR
PAY002331,ORD003392,2025-02-16,Wallet,3718.54,GBP
PAY002332,ORD001949,2024-04-16,Debit Card,,EUR
PAY002333,ORD001986,2024-06-26,Credit Card,2791.77,EUR
PAY002334,ORD004379,2025-04-20,Wallet,3402.0,GBP
PAY002335,ORD001644,2023-09-16,Credit Card,4627.25,EUR
PAY002336,ORD002384,2023-06-09,Net Banking,761.69,INR
PAY002337,ORD000185,2024-05-13,Wallet,4870.9,EUR
PAY002338,ORD003123,2025-02-25,UPI,4278.01,INR
PAY002339,ORD001187,2024-01-19,Debit Card,3848.23,EUR
PAY002340,ORD000781,2023-01-04,Wallet,3273.24,INR
PAY002341,ORD004874,2023-03-27,Wallet,2390.62,USD
PAY002342,ORD001569,2025-03-27,Wallet,941.48,USD
PAY002343,ORD000199,2023-11-19,Wallet,663.53,GBP
PAY002344,ORD004618,2024-07-02,Wallet,4789.28,INR
PAY002345,ORD002429,2024-02-13,UPI,2221.01,GBP
PAY002346,ORD001081,1991/04/22,Debit Card,2876.3,USD
PAY002347,ORD004228,2024-06-23,Credit Card,,GBP
PAY002348,ORD002396,2023-02-17,Credit Card,4036.15,INR
PAY002349,ORD003809,2023-07-01,Wallet,3049.64,EUR
PAY002350,ORD001392,2023-07-28,UPI,283.61,EUR
PAY002351,ORD001403,2024-02-20,Wallet,3451.97,GBP
PAY002352,ORD004168,2025-07-27,Net Banking,10.93,GBP
PAY002353,ORD003935,2024-11-16,Debit Card,940.66,GBP
PAY002354,ORD004213,2024-03-27,Credit Card,3242.16,EUR
PAY002355,ORD002898,2024-01-11,UPI,1494.04,EUR
PAY002356,ORD003847,2025-07-04,Wallet,745.96,INR
PAY002357,ORD001024,2025-07-21,Credit Card,3885.38,USD
PAY002358,ORD000327,2025-06-25,Wallet,4346.87,GBP
PAY002359,ORD000225,2023-02-11,Debit Card,1820.19,INR
PAY002360,ORD004705,2024-10-23,Debit Card,1600.35,GBP
PAY002361,ORD002807,2025-05-17,Debit Card,828.91,EUR
PAY002362,ORD004651,2024-05-23,Net Banking,424.41,GBP
PAY002363,ORD002093,1971/11/23,UPI,,INR
PAY002364,ORD002652,2025-04-20,Credit Card,1205.43,EUR
PAY002365,ORD003842,1994/04/21,Wallet,2637.9,INR
PAY002366,ORD004407,2022-10-05,UPI,4451.93,EUR
PAY002367,ORD000508,2024-05-24,Wallet,915.22,USD
PAY002368,ORD004054,2025-07-23,UPI,3419.09,USD
PAY002369,ORD003264,2022-10-31,Net Banking,1310.27,INR
PAY002370,ORD003113,2024-03-13,Net Banking,4408.04,INR
PAY002371,ORD004729,2025-03-17,Net Banking,889.05,GBP
PAY002372,ORD001274,2024-01-15,Net Banking,3700.72,EUR
PAY002373,ORD004742,2024-03-16,Wallet,2942.83,USD
PAY002374,ORD003967,2023-06-22,Credit Card,2591.47,GBP
PAY002375,ORD001697,2024-04-03,Net Banking,4512.86,INR
PAY002376,ORD003040,2023-08-04,UPI,2297.02,GBP
PAY002377,ORD002547,2024-01-09,Credit Card,2097.14,INR
PAY002378,ORD003405,2024-01-25,Net Banking,4570.59,EUR
PAY002379,ORD000153,2022-10-21,UPI,,INR
PAY002380,ORD004915,2022-11-11,Credit Card,1393.16,EUR
PAY002381,ORD004516,2024-06-20,Credit Card,3752.72,INR
PAY002382,ORD001817,2022-10-21,Credit Card,1707.54,GBP
PAY002383,ORD000747,2024-12-04,Debit Card,2491.95,EUR
PAY002384,ORD000501,2025-06-25,UPI,1053.33,USD
PAY002385,ORD002580,2023-05-20,Debit Card,4637.29,GBP
PAY002386,ORD003858,2023-07-10,Wallet,1618.81,GBP
PAY002387,ORD002359,2024-11-08,UPI,2147.39,EUR
PAY002388,ORD003621,2024-09-29,Credit Card,402.57,EUR
PAY002389,ORD004265,2024-10-06,UPI,1691.36,USD
PAY002390,ORD004340,2022-09-11,UPI,3649.76,USD
PAY002391,ORD000864,2022-11-05,Debit Card,4829.42,INR
PAY002392,ORD004433,2025-02-22,Debit Card,1701.79,INR
PAY002393,ORD002503,2024-12-15,Wallet,421.26,EUR
PAY002394,ORD001896,2004/05/01,Debit Card,515.21,INR
PAY002395,ORD000329,1984/04/14,Credit Card,3143.16,EUR
PAY002396,ORD002054,2024-05-25,UPI,2788.15,INR
PAY002397,ORD004370,2023-05-01,Credit Card,,USD
PAY002398,ORD000132,2024-09-06,Debit Card,734.84,USD
PAY002399,ORD000807,2024-03-10,Credit Card,3855.05,EUR
PAY002400,ORD000772,2024-05-13,UPI,3258.51,INR
PAY002401,ORD000675,2023-05-04,UPI,4182.29,GBP
PAY002402,ORD004313,2024-05-29,Wallet,3678.13,INR
PAY002403,ORD000413,2024-02-25,Net Banking,3806.88,GBP
PAY002404,ORD000417,2022-10-06,Net Banking,3728.51,GBP
PAY002405,ORD001536,2024-08-09,Credit Card,3233.27,USD
PAY002406,ORD002185,2024-05-11,Net Banking,1544.56,USD
PAY002407,ORD003679,2008/10/27,Credit Card,,INR
PAY002408,ORD004893,2022-11-09,UPI,1480.01,GBP
PAY002409,ORD004192,2023-01-08,UPI,4686.96,GBP
PAY002410,ORD003683,2023-11-19,Debit Card,409.26,INR
PAY002411,ORD002560,2024-07-31,UPI,316.9,GBP
PAY002412,ORD002920,2024-05-05,Wallet,4906.78,INR
PAY002413,ORD000123,2025-07-04,UPI,2942.63,EUR
PAY002414,ORD000820,2024-03-28,Debit Card,1507.12,GBP
PAY002415,ORD001312,2025-03-17,Net Banking,1021.15,USD
PAY002416,ORD003767,2023-02-10,Debit Card,2408.38,EUR
PAY002417,ORD003524,2025-05-27,Debit Card,1143.26,INR
PAY002418,ORD001109,2023-12-20,Wallet,,INR
PAY002419,ORD002643,2022-08-29,Credit Card,821.75,GBP
PAY002420,ORD004607,2024-09-14,Credit Card,1433.75,INR
PAY002421,ORD002007,2025-07-31,Debit Card,546.15,GBP
PAY002422,ORD000481,2022-09-09,Wallet,3044.39,GBP
PAY002423,ORD004064,2013/12/31,Credit Card,2750.45,USD
PAY002424,ORD001156,2023-10-08,Net Banking,3146.4,INR
PAY002425,ORD004767,2022-12-29,Debit Card,49.32,USD
PAY002426,ORD003250,2024-07-11,Debit Card,,INR
PAY002427,ORD000311,1984/04/16,Credit Card,3626.26,INR
PAY002428,ORD004480,2024-05-26,Debit Card,,USD
PAY002429,ORD001854,2025-07-02,Wallet,1816.66,INR
PAY002430,ORD000989,2024-04-19,Credit Card,44.16,GBP
PAY002431,ORD004242,2024-04-14,Net Banking,2428.17,EUR
PAY002432,ORD003850,2024-11-01,UPI,3857.85,GBP
PAY002433,ORD004928,2024-12-17,Credit Card,16.51,INR
PAY002434,ORD002282,2025-03-16,Wallet,2630.54,INR
PAY002435,ORD001243,2023-11-21,Net Banking,3324.89,USD
PAY002436,ORD001620,2025-03-27,Wallet,948.04,USD
PAY002437,ORD001449,2023-03-01,UPI,4888.18,INR
PAY002438,ORD004856,2024-07-19,Wallet,1401.31,INR
PAY002439,ORD001438,2023-04-02,Wallet,4257.97,INR
PAY002440,ORD002394,2024-04-02,Net Banking,527.08,GBP
PAY002441,ORD002719,2024-05-26,Debit Card,1159.13,GBP
PAY002442,ORD002219,2023-02-12,Net Banking,1370.97,EUR
PAY002443,ORD001500,2024-06-21,UPI,4530.33,USD
PAY002444,ORD004688,1995/11/18,Credit Card,2529.6,GBP
PAY002445,ORD003734,2022-12-12,Credit Card,2423.85,EUR
PAY002446,ORD002060,2024-04-16,Debit Card,4448.71,INR
PAY002447,ORD002533,2024-06-01,Net Banking,1923.45,USD
PAY002448,ORD001473,2022-10-05,Credit Card,4968.6,EUR
PAY002449,ORD001815,2024-10-17,Wallet,,GBP
PAY002450,ORD002458,1999/01/30,UPI,3686.52,INR
PAY002451,ORD002558,2025-04-23,Net Banking,3998.19,GBP
PAY002452,ORD003351,2024-11-21,Net Banking,2027.36,INR
PAY002453,ORD004887,2024-09-11,UPI,4971.66,INR
PAY002454,ORD002111,2023-04-20,Wallet,4555.48,USD
PAY002455,ORD001751,2014/08/22,UPI,285.43,USD
PAY002456,ORD004090,2023-03-24,Net Banking,439.29,INR
PAY002457,ORD003445,2025-08-16,Debit Card,4859.42,EUR
PAY002458,ORD000661,2000/07/20,Debit Card,3035.32,GBP
PAY002459,ORD000726,2022-09-18,Wallet,1614.62,GBP
PAY002460,ORD003604,2024-05-30,Wallet,1894.68,USD
PAY002461,ORD003888,2023-08-24,Net Banking,618.66,EUR
PAY002462,ORD001948,2025-08-24,Debit Card,3854.67,GBP
PAY002463,ORD001759,2023-04-09,Wallet,635.94,EUR
PAY002464,ORD001436,2025-08-06,UPI,2555.76,EUR
PAY002465,ORD002417,2024-07-19,Net Banking,2019.32,INR
PAY002466,ORD002306,2025-06-22,Debit Card,2764.28,EUR
PAY002467,ORD002830,2022-11-02,UPI,2681.89,GBP
PAY002468,ORD002394,2019/05/15,UPI,1198.77,INR
PAY002469,ORD001237,2024-06-16,Net Banking,3091.99,USD
PAY002470,ORD002050,2024-01-28,Debit Card,568.31,INR
PAY002471,ORD003049,2025-01-10,UPI,4152.05,USD
PAY002472,ORD004005,2024-08-06,Wallet,2880.77,INR
PAY002473,ORD003895,2023-11-18,Debit Card,3550.85,GBP
PAY002474,ORD004154,2023-01-24,Net Banking,3604.91,GBP
PAY002475,ORD004802,2023-03-22,UPI,681.97,EUR
PAY002476,ORD002815,2024-07-12,Net Banking,3790.36,GBP
PAY002477,ORD002437,2023-09-11,Net Banking,1016.55,INR
PAY002478,ORD004831,2024-01-08,Net Banking,2656.97,GBP
PAY002479,ORD003244,2024-11-10,Net Banking,2252.55,USD
PAY002480,ORD002681,2023-12-23,Net Banking,1424.01,INR
PAY002481,ORD003706,2024-06-29,Wallet,1266.75,USD
PAY002482,ORD002988,2025-05-30,Net Banking,2737.76,USD
PAY002483,ORD000997,2024-04-03,Net Banking,4580.61,GBP
PAY002484,ORD004266,2018/11/17,Wallet,2628.83,USD
PAY002485,ORD003827,2025-06-09,Net Banking,3933.2,EUR
PAY002486,ORD004515,2022-10-28,Debit Card,3506.18,EUR
PAY002487,ORD003909,2022-10-12,UPI,1261.29,INR
PAY002488,ORD004472,2024-03-02,Net Banking,4053.22,EUR
PAY002489,ORD001230,2024-12-17,Net Banking,3499.2,USD
PAY002490,ORD001080,2025-08-11,Net Banking,2540.04,GBP
PAY002491,ORD000650,2023-03-23,Wallet,2295.26,EUR
PAY002492,ORD004121,2022-09-05,Debit Card,1276.8,INR
PAY002493,ORD000659,2022-11-22,Debit Card,2032.66,EUR
PAY002494,ORD000672,2001/03/10,UPI,1049.06,USD
PAY002495,ORD001898,2023-07-05,Wallet,2060.35,GBP
PAY002496,ORD001578,2025-08-01,Credit Card,3788.85,GBP
PAY002497,ORD004476,2023-03-29,Credit Card,2732.43,GBP
PAY002498,ORD004735,2024-07-31,Wallet,2750.57,INR
PAY002499,ORD000593,2023-03-24,Debit Card,321.84,EUR
PAY002500,ORD001707,2024-07-16,Debit Card,2451.23,GBP
PAY002501,ORD002557,2023-07-13,Net Banking,1966.08,INR
PAY002502,ORD000719,2025-02-11,Wallet,3854.55,GBP
PAY002503,ORD002814,2024-07-10,Net Banking,700.11,EUR
PAY002504,ORD002702,2024-09-13,Debit Card,2677.59,INR
PAY002505,ORD001897,2023-02-18,Wallet,3760.18,EUR
PAY002506,ORD004740,2023-03-05,Debit Card,3073.42,USD
PAY002507,ORD004951,2025-04-16,Wallet,3281.56,EUR
PAY002508,ORD004980,2022-10-27,Debit Card,1859.05,USD
PAY002509,ORD002007,2024-02-06,Debit Card,3082.07,EUR
PAY002510,ORD002299,2023-06-25,Wallet,2186.04,INR
PAY002511,ORD000470,2025-05-01,UPI,4029.84,USD
PAY002512,ORD003421,2025-06-11,Credit Card,1399.88,EUR
PAY002513,ORD002644,2024-10-13,Net Banking,472.57,GBP
PAY002514,ORD000606,2022-10-03,Wallet,4344.25,EUR
PAY002515,ORD004558,2022-11-19,Credit Card,2856.02,GBP
PAY002516,ORD000177,2022-11-10,Debit Card,1970.22,GBP
PAY002517,ORD003603,2024-12-25,UPI,1473.81,EUR
PAY002518,ORD000910,2023-05-18,Net Banking,1576.11,INR
PAY002519,ORD004418,2023-07-06,Wallet,1268.99,USD
PAY002520,ORD000406,2024-11-17,Credit Card,4513.97,USD
PAY002521,ORD002638,2023-07-22,Debit Card,3849.36,INR
PAY002522,ORD002436,2022-12-14,Debit Card,2313.28,GBP
